date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,Price_Change,Price_Change_5d,Price_Change_20d,Volatility,Volume_SMA,Volume_Ratio,Year,Month,Day,DayOfWeek,Quarter,Close_Lag1,Close_Lag5,Close_Lag20,Close_Rolling_Mean_5,Close_Rolling_Std_5,Close_Rolling_Min_5,Close_Rolling_Max_5
2023-01-03 00:00:00-05:00,128.46818597294893,129.07955877586164,122.44315755676651,123.33064270019531,112117500,0.0,0.0,,,,123.33064270019531,123.33064270019531,0.0,0.0,0.0,,,,,,,,,,,2023,1,3,1,1,,,,,,,
2023-01-04 00:00:00-05:00,125.12532731236189,126.87071595607891,123.34050157319417,124.60269927978516,89113600,0.0,0.0,,,,124.01967334747313,123.99113361652081,0.028539730952317655,0.01585540608462092,0.012684324867696734,,,,,0.010314197280898663,,,,,,2023,1,4,2,1,123.33064270019531,,,,,,
2023-01-05 00:00:00-05:00,125.36199835089351,125.99309725880703,123.02496279365805,123.28134155273438,80962700,0.0,0.0,,,,123.73150227747118,123.73611221952706,-0.004609942055878946,0.007467968322120976,-0.012077910377999922,,,,,-0.010604567434640999,,,,,,2023,1,5,3,1,124.60269927978516,,,,,,
2023-01-06 00:00:00-05:00,124.25756397513359,128.47803270861587,123.15313725839339,127.81735229492188,87754700,0.0,0.0,,,,125.02124545108313,124.87704859613194,0.14419685495118983,0.053785341841453234,0.09041151310973661,,,,,0.036793976161000774,,,,,,2023,1,6,4,1,123.28134155273438,,,,,,
2023-01-09 00:00:00-05:00,128.65553802002677,131.55465346679887,128.08360234953716,128.33998107910156,70790800,0.0,0.0,125.47440338134766,,,125.92293406013208,125.68011692214019,0.2428171379918922,0.11001802751209785,0.13279911047979434,,,,,0.004088871931674731,,,,,,2023,1,9,0,1,127.81735229492188,,,125.47440338134766,2.4426442248278537,123.28134155273438,128.33998107910156
2023-01-10 00:00:00-05:00,128.44846138243565,129.43455432577363,126.33822308555574,128.91192626953125,63896200,0.0,0.0,126.59066009521484,,,126.64941641731187,126.32742255843594,0.3219938588759277,0.16747526343992925,0.15451859543599844,,,,,0.004456484920916104,0.0452546378348444,,,,,2023,1,10,1,1,128.33998107910156,123.33064270019531,,126.59066009521484,2.4928272969062117,123.28134155273438,128.91192626953125
2023-01-11 00:00:00-05:00,129.42467643515656,131.65324068500396,128.64566976510943,131.63352966308594,69458900,0.0,0.0,127.996826171875,,,127.76160385002473,127.27108620086786,0.490517649156871,0.24922867327824114,0.24128897587862988,,,,,0.02111211485479103,0.05642598775098473,,,,,2023,1,11,2,1,128.91192626953125,124.60269927978516,,127.996826171875,3.0186413263225873,123.28134155273438,131.63352966308594
2023-01-12 00:00:00-05:00,132.0181218476768,132.3928269168101,129.61205277186403,131.55465698242188,71379600,0.0,0.0,129.6514892578125,,,128.55315557602546,127.96127559348845,0.5918799825370087,0.33157422645242174,0.26030575608458695,,,,,-0.0005991838163569296,0.06710922614472481,,,,,2023,1,12,3,1,131.63352966308594,123.28134155273438,,129.6514892578125,1.8153234609315592,127.81735229492188,131.63352966308594
2023-01-13 00:00:00-05:00,130.19384999657817,133.04365799858422,129.82900042275443,132.88587951660156,57809700,0.0,0.0,130.66519470214843,,,129.4103225860024,128.69121000441365,0.719112581588746,0.42109750907660654,0.2980150725121395,,,,,0.010119159326739569,0.039654453254396316,,,,,2023,1,13,4,1,131.55465698242188,127.81735229492188,,130.66519470214843,1.945560676216531,128.33998107910156,132.88587951660156
2023-01-17 00:00:00-05:00,132.9549052915621,135.38068535895238,132.26464328240974,134.04946899414062,63646600,0.0,0.0,131.80709228515624,,,130.28943902736634,129.43059759473357,0.8588414326327722,0.5191775589530769,0.3396638736796953,,,,,0.008756306401943137,0.044487211756093714,,,,,2023,1,17,1,1,132.88587951660156,128.33998107910156,,131.80709228515624,1.9149327024468494,128.91192626953125,134.04946899414062
2023-01-18 00:00:00-05:00,134.91726132660978,136.682361304903,133.15214630173037,133.32965087890625,69672800,0.0,0.0,132.69063720703124,,,130.84572449151278,129.93630604091263,0.9094184506001568,0.604560036233949,0.30485841436620775,,,,,-0.005369794603705902,0.03426932431479113,,,,,2023,1,18,2,1,134.04946899414062,128.91192626953125,,132.69063720703124,1.0840674896100957,131.55465698242188,134.04946899414062
2023-01-19 00:00:00-05:00,132.21535608370812,134.3551761664197,131.90966964997585,133.38880920410156,58280400,0.0,0.0,133.04169311523438,,,131.29787660482108,130.3605004535711,0.9373761512499925,0.6760349799704661,0.2613411712795264,,,,,0.00044369969324398184,0.013334592983324622,,,,,2023,1,19,3,1,133.32965087890625,131.63352966308594,,133.04169311523438,0.9293244606599461,131.55465698242188,134.04946899414062
