date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,Price_Change,Price_Change_5d,Price_Change_20d,Volatility,Volume_SMA,Volume_Ratio,Year,Month,Day,DayOfWeek,Quarter,Close_Lag1,Close_Lag5,Close_Lag20,Close_Rolling_Mean_5,Close_Rolling_Std_5,Close_Rolling_Min_5,Close_Rolling_Max_5
2023-01-03 00:00:00-05:00,238.23924481140818,240.85607195731004,232.6723500003931,234.80894470214844,25740000,0.0,0.0,,,,234.80894470214844,234.80894470214844,0.0,0.0,0.0,,,,,,,,,,,2023,1,3,1,1,,,,,,,
2023-01-04 00:00:00-05:00,227.65433977112923,228.23258683276063,221.46020498304858,224.5376739501953,50623400,0.0,0.0,,,,229.24533971150717,229.4757848886343,-0.2304451771271374,-0.12802509840396523,-0.10242007872317219,,,,,-0.043743098309061756,,,,,,2023,1,4,2,1,234.80894470214844,,,,,,
2023-01-05 00:00:00-05:00,222.67547694258565,223.01851293325473,217.34380812885354,217.8828582763672,39585600,0.0,0.0,,,,224.81056058324236,225.3105589150795,-0.4999983318371335,-0.28047314489296854,-0.21952518694416495,,,,,-0.02963785790042628,,,,,,2023,1,5,3,1,224.5376739501953,,,,,,
2023-01-06 00:00:00-05:00,218.55911012079767,221.26414125690687,214.98180331379334,220.45066833496094,43613600,0.0,0.0,,,,223.43431298705354,223.95194588405357,-0.517632897000027,-0.36081181430592874,-0.15682108269409828,,,,,0.011785278010887357,,,,,,2023,1,6,4,1,217.8828582763672,,,,,,
2023-01-09 00:00:00-05:00,221.9404207414047,226.63503997806498,221.9012238905733,222.59707641601562,27369800,0.0,0.0,224.0554443359375,,,223.2068388029665,223.63774606612245,-0.4309072631559445,-0.38166362560114997,-0.04924363755479455,,,,,0.00973645531340983,,,,,,2023,1,9,0,1,220.45066833496094,,,224.0554443359375,6.501776318761694,217.8828582763672,234.80894470214844
2023-01-10 00:00:00-05:00,223.2243130221081,226.70362023833323,222.80288335065225,224.29261779785156,27033900,0.0,0.0,221.95217895507812,,,223.47074022134422,223.76891165091823,-0.2981714295740119,-0.3590325984014963,0.060861168827484435,,,,,0.007617087381089904,-0.044786738927840575,,,,,2023,1,10,1,1,222.59707641601562,234.80894470214844,,221.95217895507812,2.801438737959981,217.8828582763672,224.5376739501953
2023-01-11 00:00:00-05:00,226.68404899775695,231.2512526344681,226.5076407236404,231.07484436035156,28669300,0.0,0.0,223.25961303710938,,,225.1675694552334,225.06823391033973,0.0993355448936768,-0.24303184948283482,0.34236739437651165,,,,,0.03023829597732286,0.029113913470067754,,,,,2023,1,11,2,1,224.29261779785156,224.5376739501953,,223.25961303710938,4.984565084906694,217.8828582763672,231.07484436035156
2023-01-12 00:00:00-05:00,230.57497512258234,235.1225725416833,228.9088322882637,233.76025390625,27269500,0.0,0.0,226.43509216308593,,,226.9607302602031,226.46873370538384,0.4919965548192522,-0.0663907017168368,0.558387256536089,,,,,0.011621384202733287,0.07287124721736293,,,,,2023,1,12,3,1,231.07484436035156,217.8828582763672,,226.43509216308593,5.707871425729163,220.45066833496094,233.76025390625
2023-01-13 00:00:00-05:00,232.28033992727597,234.60313854097345,230.2417596219311,234.46592712402344,21333300,0.0,0.0,229.23814392089844,,,228.44552533214429,227.65409333190976,0.7914320002345221,0.13177059811429642,0.6596614021202256,,,,,0.0030187904315694958,0.06357548786274125,,,,,2023,1,13,4,1,233.76025390625,220.45066833496094,,229.23814392089844,5.470709978625465,222.59707641601562,234.46592712402344
2023-01-17 00:00:00-05:00,233.2310201495425,236.11247480825548,232.36853985579916,235.56362915039062,29831300,0.0,0.0,231.83145446777343,,,229.7944032392908,228.7455322938166,1.0488709454741922,0.33725431352501584,0.7116166319491763,,,,,0.004681712348705291,0.0582512265800903,,,,,2023,1,17,1,1,234.46592712402344,222.59707641601562,,231.83145446777343,4.527592033917612,224.29261779785156,235.56362915039062
